AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,SCORE
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT01,"Définir et classer les systèmes selon des caractéristiques telles que : statique/dynamique, monovariable/multivariable, continu/discret, linéaire/non-linéaire, causal et invariant.",1,0.1050714605
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT02,"Décrire la nature des signaux d'entrée/sortie, qu'ils soient continus ou discrets.",1,0.3322077195
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT03,"Identifier la classe d’un système à partir de sa réponse indicielle, impulsionnelle, etc.",1,0.1099969180
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT04,Représenter des signaux en utilisant un outil numérique (Scilab),0,0.0949026760
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT05,Analyser la stabilité d’un système en étudiant sa fonction de transfert à l’aide d’un outil numérique (Scilab),0,0.1115032320
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT06,"Tracer des les diagrammes de réponse en fréquence (gain, phase) à l’aide d’un outil numérique (Scilab)",0,0.1479966236
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",0,0.0977275320
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT08,"Proposer une stratégie générale pour analyser un système non corrigé, définir les exigences, synthétiser un correcteur et vérifier les performances.",0,0.1040677201
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT09,Déterminer la fonction de transfert d'un système LTI continu à partir de son équation différentielle.,0,0.1387384092
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT10,"Identifier les éléments caractéristiques d'une fonction de transfert : pôles, zéros et gain.",0,0.1304502397
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT11,"Analyser la réponse temporelle des systèmes du premier ordre (intégrateur, premier ordre) soumis à des signaux d’entrée standards.",0,0.1442331902
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT12,"Analyser les caractéristiques temporelles (amortissement, oscillations, temps de stabilisation) des systèmes du second ordre en fonction de leurs pôles et de leurs paramètres.",0,0.1586505366
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT13,Appliquer la transformée de Laplace et ses propriétés aux signaux et aux systèmes.,0,0.1248328062
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT14,"Analyser la réponse fréquentielle des systèmes LTI à l’aide des diagrammes de Bode, Nyquist et Black.",0,0.1222113862
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT15,Appliquer le critère de Routh pour déterminer la stabilité d’un système en boucle fermée à partir de son équation caractéristique.,0,0.1124640730
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT16,Appliquer le critère de Nyquist pour déterminer la stabilité en boucle fermée à partir du diagramme de la fonction de transfert en boucle ouverte autour du point critique (-1).,0,0.1273220060
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT17,"Évaluer les performances dynamiques (rapidité, amortissement) des systèmes en boucle fermée, en les reliant si possible aux caractéristiques en boucle ouverte.",0,0.1568859263
