AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,SCORE
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT01,"Définir et classer les systèmes selon des caractéristiques telles que : statique/dynamique, monovariable/multivariable, continu/discret, linéaire/non-linéaire, causal et invariant.",1,0.3289824128
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT02,"Décrire la nature des signaux d'entrée/sortie, qu'ils soient continus ou discrets.",1,0.5871731043
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT03,"Identifier la classe d’un système à partir de sa réponse indicielle, impulsionnelle, etc.",1,0.4047304094
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT04,Représenter des signaux en utilisant un outil numérique (Scilab),0,0.2790898383
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT05,Analyser la stabilité d’un système en étudiant sa fonction de transfert à l’aide d’un outil numérique (Scilab),0,0.2848604620
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT06,"Tracer des les diagrammes de réponse en fréquence (gain, phase) à l’aide d’un outil numérique (Scilab)",0,0.3507606983
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",0,0.3078218400
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT08,"Proposer une stratégie générale pour analyser un système non corrigé, définir les exigences, synthétiser un correcteur et vérifier les performances.",0,0.3007343113
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT09,Déterminer la fonction de transfert d'un système LTI continu à partir de son équation différentielle.,0,0.3818908036
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT10,"Identifier les éléments caractéristiques d'une fonction de transfert : pôles, zéros et gain.",0,0.2886804342
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT11,"Analyser la réponse temporelle des systèmes du premier ordre (intégrateur, premier ordre) soumis à des signaux d’entrée standards.",0,0.4179389775
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT12,"Analyser les caractéristiques temporelles (amortissement, oscillations, temps de stabilisation) des systèmes du second ordre en fonction de leurs pôles et de leurs paramètres.",0,0.2600732148
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT13,Appliquer la transformée de Laplace et ses propriétés aux signaux et aux systèmes.,0,0.3169563711
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT14,"Analyser la réponse fréquentielle des systèmes LTI à l’aide des diagrammes de Bode, Nyquist et Black.",0,0.3707220256
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT15,Appliquer le critère de Routh pour déterminer la stabilité d’un système en boucle fermée à partir de son équation caractéristique.,0,0.1733758450
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT16,Appliquer le critère de Nyquist pour déterminer la stabilité en boucle fermée à partir du diagramme de la fonction de transfert en boucle ouverte autour du point critique (-1).,0,0.1334409416
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT17,"Évaluer les performances dynamiques (rapidité, amortissement) des systèmes en boucle fermée, en les reliant si possible aux caractéristiques en boucle ouverte.",0,0.3109205365
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT18,"Interpréter les diagrammes de réponse fréquentielle (gain, phase) pour les systèmes élémentaires : gain pur, intégrateur, dérivateur, éléments du premier et du second ordre.",0,0.4133186340
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT19,"Relier les performances en temps (constante de temps, temps de montée) aux notions fréquentielles (fréquence de coupure, bande passante) pour les systèmes du premier ordre.",0,0.4321162701
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT20,Utiliser le critère du Revers pour une évaluation simplifiée de la stabilité à partir du diagramme de Nyquist ou de Black.,0,0.2004288584
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT21,Identifier les pôles dominants dans les systèmes d’ordre supérieur et analyser leur influence sur la réponse transitoire.,0,0.2370489687
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT22,Décrire la structure et le rôle d’un système automatique ou d’un système asservi (boucle de rétroaction).,0,0.3416070044
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT23,Distinguer les caractéristiques des systèmes en boucle ouverte et en boucle fermée.,0,0.3974794745
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT24,Analyser la stabilité des systèmes LTI à partir de la partie réelle des pôles de leur fonction de transfert.,0,0.3209861517
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT25,Déterminer les marges de stabilité à partir des diagrammes fréquentiels en boucle ouverte.,0,0.2407768667
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT26,Interpréter la signification des marges de stabilité pour évaluer la robustesse de la stabilité en boucle fermée.,0,0.2594647706
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT27,Analyser l’erreur statique en régime permanent pour différents types de signaux d’entrée en fonction de la classe du système.,0,0.3277424276
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT28,Analyser le rejet asymptotique des perturbations en fonction de la structure du système et du nombre d’intégrateurs.,0,0.3252938092
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT29,Comprendre les limitations des systèmes non corrigés et la nécessité d’ajouter des correcteurs.,0,0.2206437290
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT30,Décrire la fonction et les effets d’un correcteur intégral (I) sur les performances du système et sa réponse fréquentielle.,0,0.3908243179
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT31,"Décrire la fonction et les effets d’un correcteur proportionnel-intégral (PI), combinant amélioration de la précision et impact minimal sur la dynamique rapide.",0,0.2490223050
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT32,"Décrire la fonction et les effets d’un correcteur proportionnel-dérivatif (PD), améliorant principalement la stabilité et la dynamique rapide.",0,0.2750535607
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT33,Décrire la fonction et les effets d’un correcteur à avance de phase comme approximation causale d’un correcteur PD.,0,0.2758504748
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT34,Décrire les effets combinés et la structure d’un correcteur proportionnel-intégral-dérivatif (PID).,0,0.3678208590
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT35,Tracer les diagrammes de Bode asymptotiques à partir de la forme normalisée de la fonction de transfert.,0,0.2892849147
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT36,Tracer un diagramme de Nyquist,0,0.1637839973
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,AUTO-AUT37,Tracer un diagramme de Black,0,0.1550808698
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT01,"Définir et classer les systèmes selon des caractéristiques telles que : statique/dynamique, monovariable/multivariable, continu/discret, linéaire/non-linéaire, causal et invariant.",0,0.3367965221
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT02,"Décrire la nature des signaux d'entrée/sortie, qu'ils soient continus ou discrets.",0,0.3049201965
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT03,"Identifier la classe d’un système à partir de sa réponse indicielle, impulsionnelle, etc.",0,0.3368165195
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT04,Représenter des signaux en utilisant un outil numérique (Scilab),0,0.3376251459
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT05,Analyser la stabilité d’un système en étudiant sa fonction de transfert à l’aide d’un outil numérique (Scilab),0,0.3774308860
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT06,"Tracer des les diagrammes de réponse en fréquence (gain, phase) à l’aide d’un outil numérique (Scilab)",0,0.3907768726
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT07,"Identifier les exigences clés dans la conception d’un système de commande : stabilité, marges, précision, rapidité, rejet des perturbations, robustesse.",0,0.4407636821
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT08,"Proposer une stratégie générale pour analyser un système non corrigé, définir les exigences, synthétiser un correcteur et vérifier les performances.",0,0.5296031237
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT09,Déterminer la fonction de transfert d'un système LTI continu à partir de son équation différentielle.,0,0.2662669122
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT10,"Identifier les éléments caractéristiques d'une fonction de transfert : pôles, zéros et gain.",0,0.2621646523
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT11,"Analyser la réponse temporelle des systèmes du premier ordre (intégrateur, premier ordre) soumis à des signaux d’entrée standards.",0,0.3828187287
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT12,"Analyser les caractéristiques temporelles (amortissement, oscillations, temps de stabilisation) des systèmes du second ordre en fonction de leurs pôles et de leurs paramètres.",0,0.3232835531
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT13,Appliquer la transformée de Laplace et ses propriétés aux signaux et aux systèmes.,0,0.3447642326
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT14,"Analyser la réponse fréquentielle des systèmes LTI à l’aide des diagrammes de Bode, Nyquist et Black.",0,0.2783010602
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT15,Appliquer le critère de Routh pour déterminer la stabilité d’un système en boucle fermée à partir de son équation caractéristique.,0,0.2381874919
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT16,Appliquer le critère de Nyquist pour déterminer la stabilité en boucle fermée à partir du diagramme de la fonction de transfert en boucle ouverte autour du point critique (-1).,0,0.1877168268
specifier-1.2,Décomposer et organiser un processus,AUTO-AUT17,"Évaluer les performances dynamiques (rapidité, amortissement) des systèmes en boucle fermée, en les reliant si possible aux caractéristiques en boucle ouverte.",0,0.3233722746
