AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,MEAN-MAXSIM
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-01,"Choisir et utiliser les types de bases (bool, int, float, complex, list, etc.)",0,0.4526166618
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-02,"Utiliser les structures de contrôle (if, for, while, etc.)",0,0.3019806147
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-03,"Définir une fonction (arité variable, valeurs par défaut, obligation des paramètres positionnels ou nommés, etc.)",0,0.3439161777
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-04,"Appeler une fonction (passage de paramètre posiitonnel ou nommé, tuple ou dictionnaire en paramètres effectifs, etc.)",0,0.4055775404
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-05,"Créer des packages, modules et script",0,0.4551993012
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-06,"Importer des modules, éléments de modules en les renommant si nécessaire",0,0.3380915225
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-07,Comprendre l'affectation,0,0.2631074190
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-08,Utiliser les fonctions lambda,0,0.2718155980
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-09,"Utiliser les fonctions map, filter et comprehension de séquences",0,0.4266271591
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-PRG-10,Utiliser l'instruction yield,0,0.2953730822
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-01,"Définir une classe (attributs, méthodes, initialiseur, etc.)",0,0.3654905558
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-02,Utiliser les propriétés,0,0.1553461403
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-03,Définir les méthodes spéciales,0,0.3412274122
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-04,Définir et utiliser les méthodes statiques et de classes,0,0.3351412416
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-05,Définir et utiliser des énumérations,0,0.2895930409
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-06,Définir et utiliser des dataclasses,0,0.4440627694
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-07,Définir et utiliser des classes abstraites et des protocoles,0,0.3613926768
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-08,Définir et utiliser des exceptions,0,0.2300964743
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-09,Définir et utiliser des gestionnaires de contexte,0,0.3081278801
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-POO-10,Utiliser des flux,0,0.1855827272
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-DEV-01,Dissocier Python du Système d'exploitation (pyenv),0,0.2797754407
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-DEV-02,Gérer les dépendances,0,0.0980684161
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-DEV-03,Céer et utiliser les tests unitaires,0,0.3173388243
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PYTHON-DEV-04,Utiliser les logs,0,0.2741820812
