AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,MEAN-MAXSIM
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-33-1,Implémenter un design pattern MVC,0,0.5200906992
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-33-2,Utiliser la délégation d’événement,0,0.5130110979
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-40-1,Sérialiser et désérialiser des objets,0,0.5289667845
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-40-2,Prendre en compte la sensibilité des données,0,0.5448709130
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-1,Choisir les types,0,0.5629113913
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-2,Définir des types,0,0.5703032017
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-3,Créer une classe,0,0.5279852152
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-4,Gérer l’instanciation/destruction d’un objet,0,0.4990087152
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-5,Gérer la visibilité des membres,0,0.5256087780
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-6,Utiliser l’attribut this et les constructeurs this,0,0.5166715384
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-7,Créer/Utiliser des membres d’instances/classes,0,0.5079243779
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-8,Organiser le développement,0,0.5377712250
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-9,Compiler du code java avec et sans bibliothèques,0,0.4811745286
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-10,Exécuter du code java avec et sans bibliothèque,0,0.4871505499
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-11,Créer et manipuler des types énumérés,0,0.5460836291
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-12,Gestion de l’héritage,0,0.5182523727
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-13,Choisir la composition ou l’héritage,0,0.5020699501
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-14,Gérer le polymorphisme,0,0.5357444882
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-15,Manipuler super en attribut et en constructeur,0,0.5268619061
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-16,Utiliser des classes abstraites ou des interfaces,0,0.5201280117
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-17,Créer des classes de données simple,0,0.5587683916
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-18,Mettre en place une gestion/nomenclature d’erreur,0,0.4938194752
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-19,Lancer/Propager/Attraper des exceptions,0,0.5187160969
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-20,Expliciter les exceptions,0,0.5465416908
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-21,Comprendre l’introspection,0,0.5262039304
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-22,Utiliser l’introspection,0,0.5373457074
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-51-23,Concevoir une interface graphique,0,0.5332118273
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-52-1,Choisir le bon type de collection,0,0.5211338401
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-1,Utiliser la Généricité,0,0.5172491074
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-2,Créer des types génériques,0,0.5482875109
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-3,Créer des méthodes génériques,0,0.5272200704
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-4,Utiliser des lambdas expressions,0,0.5167419910
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-5,Comprendre le fct des Stream de données,0,0.5549832582
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-53-22,Créer des classes/interfaces incomplètes,0,0.5053449869
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-54-3,Utiliser les IO,0,0.5300397873
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-54-4,Utiliser les flux standards,0,0.5587350726
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-1,Création de tests unitaires,0,0.5225916505
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-2,Utiliser la notion de contrats simples et combinés,0,0.5079011917
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-3,Créer des fixtures,0,0.5378322601
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,PROGAV-61-4,Créer et utiliser les suites de tests,0,0.5044418573
specifier-1.2,Décomposer et organiser un processus,PROGAV-33-1,Implémenter un design pattern MVC,0,0.5453253984
specifier-1.2,Décomposer et organiser un processus,PROGAV-33-2,Utiliser la délégation d’événement,0,0.5464869142
specifier-1.2,Décomposer et organiser un processus,PROGAV-40-1,Sérialiser et désérialiser des objets,0,0.5604045391
specifier-1.2,Décomposer et organiser un processus,PROGAV-40-2,Prendre en compte la sensibilité des données,0,0.5331203341
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-1,Choisir les types,0,0.5506989956
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-2,Définir des types,0,0.5610249043
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-3,Créer une classe,0,0.5563099980
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-4,Gérer l’instanciation/destruction d’un objet,0,0.5597130060
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-5,Gérer la visibilité des membres,0,0.5466204882
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-6,Utiliser l’attribut this et les constructeurs this,0,0.5204714537
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-7,Créer/Utiliser des membres d’instances/classes,0,0.5282554030
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-8,Organiser le développement,0,0.6409705877
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-9,Compiler du code java avec et sans bibliothèques,0,0.4991373420
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-10,Exécuter du code java avec et sans bibliothèque,0,0.5049757957
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-11,Créer et manipuler des types énumérés,0,0.5643557310
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-12,Gestion de l’héritage,0,0.5599739552
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-13,Choisir la composition ou l’héritage,0,0.5306644440
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-14,Gérer le polymorphisme,0,0.5749822855
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-15,Manipuler super en attribut et en constructeur,0,0.5481429696
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-16,Utiliser des classes abstraites ou des interfaces,0,0.5351626873
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-17,Créer des classes de données simple,0,0.5378131866
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-18,Mettre en place une gestion/nomenclature d’erreur,0,0.5418958068
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-19,Lancer/Propager/Attraper des exceptions,0,0.5419019461
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-20,Expliciter les exceptions,0,0.5651084185
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-21,Comprendre l’introspection,0,0.5559156537
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-22,Utiliser l’introspection,0,0.5680236816
specifier-1.2,Décomposer et organiser un processus,PROGAV-51-23,Concevoir une interface graphique,0,0.5556889772
specifier-1.2,Décomposer et organiser un processus,PROGAV-52-1,Choisir le bon type de collection,0,0.5215778351
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-1,Utiliser la Généricité,0,0.5488014221
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-2,Créer des types génériques,0,0.5500838757
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-3,Créer des méthodes génériques,0,0.5716181993
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-4,Utiliser des lambdas expressions,0,0.5365867615
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-5,Comprendre le fct des Stream de données,0,0.5262622833
specifier-1.2,Décomposer et organiser un processus,PROGAV-53-22,Créer des classes/interfaces incomplètes,0,0.5305783153
specifier-1.2,Décomposer et organiser un processus,PROGAV-54-3,Utiliser les IO,0,0.5506535769
specifier-1.2,Décomposer et organiser un processus,PROGAV-54-4,Utiliser les flux standards,0,0.5667275190
specifier-1.2,Décomposer et organiser un processus,PROGAV-61-1,Création de tests unitaires,0,0.5407893062
specifier-1.2,Décomposer et organiser un processus,PROGAV-61-2,Utiliser la notion de contrats simples et combinés,0,0.5337363482
specifier-1.2,Décomposer et organiser un processus,PROGAV-61-3,Créer des fixtures,0,0.5636452436
specifier-1.2,Décomposer et organiser un processus,PROGAV-61-4,Créer et utiliser les suites de tests,0,0.5260329247
specifier-1.3,Utiliser un langage formel,PROGAV-33-1,Implémenter un design pattern MVC,0,0.5582900047
specifier-1.3,Utiliser un langage formel,PROGAV-33-2,Utiliser la délégation d’événement,0,0.5784620047
specifier-1.3,Utiliser un langage formel,PROGAV-40-1,Sérialiser et désérialiser des objets,0,0.5531476140
specifier-1.3,Utiliser un langage formel,PROGAV-40-2,Prendre en compte la sensibilité des données,0,0.5390623808
specifier-1.3,Utiliser un langage formel,PROGAV-51-1,Choisir les types,0,0.5561147332
specifier-1.3,Utiliser un langage formel,PROGAV-51-2,Définir des types,0,0.5603924990
specifier-1.3,Utiliser un langage formel,PROGAV-51-3,Créer une classe,0,0.5751549006
specifier-1.3,Utiliser un langage formel,PROGAV-51-4,Gérer l’instanciation/destruction d’un objet,0,0.5267389417
